probe_id	gene	chrom	chromStart	chromEnd	strand	functional_region	is_promoter	dist_to_tss	cgi_relation	cgi_id	probe_class	annotation_source
sim0002066	OR4K1	chr14	189255085	189255087	-	TSS1500	True	-1031.0	Island	CGI:chr14:189254685-189255485	simulated_background	simulated
sim0002067		chr11	93753190	93753192	+	intergenic	False	-22601.0	Island	CGI:chr11:93752790-93753590	simulated_background	simulated
sim0002068	PLPPR3	chr16	193726984	193726986	-	TSS200	True	-107.0	Island	CGI:chr16:193726584-193727384	simulated_background	simulated
sim0002069	CNOT8	chr8	42194968	42194970	-	gene_body	False	5452.0	OpenSea		simulated_background	simulated
sim0002070	HARS1	chr1	101566384	101566386	+	TSS1500	True	-1016.0	S_Shore	CGI:chr1:101565984-101566784	simulated_background	simulated
sim0002071		chr9	22782087	22782089	-	intergenic	False	183199.0	S_Shore	CGI:chr9:22781687-22782487	simulated_background	simulated
sim0002072	ACTN1	chr2	174530454	174530456	-	gene_body	False	37713.0	Island	CGI:chr2:174530054-174530854	simulated_background	simulated
sim0002073	TUNAR	chr7	5403624	5403626	+	gene_body	False	2918.0	Island	CGI:chr7:5403224-5404024	simulated_background	simulated
sim0002074	RBMS2	chr7	52838058	52838060	-	TSS1500	True	-381.0	OpenSea		simulated_background	simulated
sim0002075	DEFB116	chr22	152280825	152280827	+	5UTR_1stExon	False	47801.0	OpenSea		simulated_background	simulated
sim0002076	GRAMD1B	chr14	80503308	80503310	-	gene_body	False	36023.0	Island	CGI:chr14:80502908-80503708	simulated_background	simulated
sim0002077	LEF1	chr5	166082079	166082081	+	TSS200	True	-193.0	OpenSea		simulated_background	simulated
sim0002078		chr7	56255879	56255881	-	intergenic	False	-105246.0	OpenSea		simulated_background	simulated
sim0002079	INAVA	chr14	130634059	130634061	-	TSS200	True	-166.0	S_Shore	CGI:chr14:130633659-130634459	simulated_background	simulated
sim0002080	CBX8	chr1	139408442	139408444	-	5UTR_1stExon	False	25541.0	OpenSea		simulated_background	simulated
sim0002081	PNRC1	chr6	112020525	112020527	-	gene_body	False	36183.0	Island	CGI:chr6:112020125-112020925	simulated_background	simulated
sim0002082	VARS2	chr15	163053419	163053421	-	TSS1500	True	-808.0	S_Shore	CGI:chr15:163053019-163053819	simulated_background	simulated
sim0002083	TBC1D1	chr18	150872640	150872642	-	gene_body	False	7195.0	N_Shore	CGI:chr18:150872240-150873040	simulated_background	simulated
sim0002084		chr14	203730972	203730974	-	intergenic	False	-43773.0	OpenSea		simulated_background	simulated
sim0002085	REXO4	chr22	186925747	186925749	+	gene_body	False	10129.0	Island	CGI:chr22:186925347-186926147	simulated_background	simulated
sim0002086	SLC23A1	chr7	72559744	72559746	+	5UTR_1stExon	False	12636.0	Island	CGI:chr7:72559344-72560144	simulated_background	simulated
sim0002087	SEMA6A	chr19	129700701	129700703	-	gene_body	False	1905.0	N_Shore	CGI:chr19:129700301-129701101	simulated_background	simulated
sim0002088		chr6	212255340	212255342	+	intergenic	False	108160.0	Island	CGI:chr6:212254940-212255740	simulated_background	simulated
sim0002089	NSUN5P1	chrY	105401438	105401440	+	TSS200	True	-66.0	S_Shelf	CGI:chrY:105401038-105401838	simulated_background	simulated
sim0002090	PLVAP	chr20	47491510	47491512	+	TSS200	True	-32.0	OpenSea		simulated_background	simulated
sim0002091	ST8SIA4	chr9	74398573	74398575	-	5UTR_1stExon	False	-5009.0	OpenSea		simulated_background	simulated
sim0002092		chr4	38132186	38132188	+	intergenic	False	-188585.0	OpenSea		simulated_background	simulated
sim0002093	CNKSR1	chr21	224776365	224776367	-	5UTR_1stExon	False	-61658.0	N_Shore	CGI:chr21:224775965-224776765	simulated_background	simulated
sim0002094	IL24	chr2	14700845	14700847	-	TSS1500	True	-733.0	OpenSea		simulated_background	simulated
sim0002095	SAPCD2	chr21	202010218	202010220	-	gene_body	False	27770.0	Island	CGI:chr21:202009818-202010618	simulated_background	simulated
sim0002096	EPHA6	chrY	203220533	203220535	+	gene_body	False	16653.0	S_Shore	CGI:chrY:203220133-203220933	simulated_background	simulated
sim0002097	DDX52	chr15	181041301	181041303	+	TSS1500	True	-817.0	Island	CGI:chr15:181040901-181041701	simulated_background	simulated
sim0002098		chr16	23332319	23332321	+	intergenic	False	161217.0	OpenSea		simulated_background	simulated
sim0002099	CYP2F1	chr15	51110034	51110036	-	gene_body	False	18196.0	OpenSea		simulated_background	simulated
sim0002100	MMD2	chr21	54278093	54278095	-	gene_body	False	5716.0	S_Shore	CGI:chr21:54277693-54278493	simulated_background	simulated
sim0002101	CCNC	chr6	130090086	130090088	+	5UTR_1stExon	False	-153324.0	S_Shelf	CGI:chr6:130089686-130090486	simulated_background	simulated
sim0002102	DPH1	chr19	2714795	2714797	-	TSS200	True	-24.0	N_Shore	CGI:chr19:2714395-2715195	simulated_background	simulated
sim0002103	HS1BP3	chr10	103734557	103734559	+	TSS1500	True	-410.0	N_Shore	CGI:chr10:103734157-103734957	simulated_background	simulated
sim0002104	RRP1B	chrX	112425460	112425462	-	TSS200	True	-8.0	S_Shore	CGI:chrX:112425060-112425860	simulated_background	simulated
sim0002105		chr13	111088164	111088166	-	intergenic	False	-106243.0	N_Shelf	CGI:chr13:111087764-111088564	simulated_background	simulated
sim0002106	HFM1	chr21	133521294	133521296	+	5UTR_1stExon	False	-129570.0	OpenSea		simulated_background	simulated
sim0002107	INSRR	chr16	68551684	68551686	-	gene_body	False	19646.0	OpenSea		simulated_background	simulated
sim0002108	ZNF287	chr7	129170407	129170409	+	TSS200	True	-67.0	N_Shelf	CGI:chr7:129170007-129170807	simulated_background	simulated
sim0002109		chr15	191692160	191692162	-	intergenic	False	53583.0	OpenSea		simulated_background	simulated
sim0002110	IFIH1	chr7	221613349	221613351	-	TSS200	True	-161.0	Island	CGI:chr7:221612949-221613749	simulated_background	simulated
sim0002111	SIRT2	chr10	119857778	119857780	-	gene_body	False	29046.0	Island	CGI:chr10:119857378-119858178	simulated_background	simulated
sim0002112	BRWD3	chr6	3575825	3575827	-	gene_body	False	6428.0	OpenSea		simulated_background	simulated
sim0002113	WFDC9	chr13	51886234	51886236	-	gene_body	False	16216.0	Island	CGI:chr13:51885834-51886634	simulated_background	simulated
sim0002114	CCL27	chrX	120798369	120798371	+	gene_body	False	604.0	Island	CGI:chrX:120797969-120798769	simulated_background	simulated
sim0002115	GKN1	chr8	239304679	239304681	-	TSS200	True	-25.0	S_Shelf	CGI:chr8:239304279-239305079	simulated_background	simulated
sim0002116		chr1	147972099	147972101	+	intergenic	False	-170066.0	OpenSea		simulated_background	simulated
sim0002117	ATP5PB	chr17	72303492	72303494	+	TSS1500	True	-1116.0	OpenSea		simulated_background	simulated
sim0002118	NLE1	chr13	169902034	169902036	+	gene_body	False	36465.0	OpenSea		simulated_background	simulated
sim0002119	ZSCAN2	chr22	103678555	103678557	+	TSS1500	True	-1280.0	N_Shelf	CGI:chr22:103678155-103678955	simulated_background	simulated
sim0002120	H2BC21	chr18	32925019	32925021	-	TSS200	True	-55.0	OpenSea		simulated_background	simulated
sim0002121	SCRG1	chr19	69735995	69735997	-	gene_body	False	31368.0	S_Shore	CGI:chr19:69735595-69736395	simulated_background	simulated
sim0002122	SEPTIN8	chr1	29640053	29640055	-	TSS1500	True	-1309.0	Island	CGI:chr1:29639653-29640453	simulated_background	simulated
sim0002123	LLGL1	chr18	186863916	186863918	+	5UTR_1stExon	False	426.0	S_Shore	CGI:chr18:186863516-186864316	simulated_background	simulated
sim0002124	ZNG1A	chr17	28949259	28949261	-	TSS1500	True	-941.0	Island	CGI:chr17:28948859-28949659	simulated_background	simulated
sim0002125	PCDHB10	chr7	182272305	182272307	+	gene_body	False	8489.0	Island	CGI:chr7:182271905-182272705	simulated_background	simulated
sim0002126	NAV2	chr4	75005600	75005602	-	gene_body	False	31758.0	OpenSea		simulated_background	simulated
sim0002127	ANGPTL7	chr3	184929959	184929961	+	TSS200	True	-178.0	N_Shore	CGI:chr3:184929559-184930359	simulated_background	simulated
sim0002128	ART3	chr14	109124673	109124675	-	TSS1500	True	-239.0	OpenSea		simulated_background	simulated
sim0002129		chr11	13504532	13504534	+	intergenic	False	135885.0	OpenSea		simulated_background	simulated
sim0002130		chr4	81917024	81917026	-	intergenic	False	-121582.0	Island	CGI:chr4:81916624-81917424	simulated_background	simulated
sim0002131	KRTAP9-3	chr21	82247504	82247506	+	gene_body	False	7440.0	Island	CGI:chr21:82247104-82247904	simulated_background	simulated
sim0002132	FBXO25	chr2	61638486	61638488	+	gene_body	False	17313.0	OpenSea		simulated_background	simulated
sim0002133	TBC1D9B	chr7	239145140	239145142	+	gene_body	False	18361.0	OpenSea		simulated_background	simulated
sim0002134	SCGB3A2	chr9	133975006	133975008	+	5UTR_1stExon	False	-83057.0	Island	CGI:chr9:133974606-133975406	simulated_background	simulated
sim0002135	DOK1	chr19	222713831	222713833	-	TSS1500	True	-1404.0	Island	CGI:chr19:222713431-222714231	simulated_background	simulated
sim0002136		chr8	133803747	133803749	+	intergenic	False	30713.0	OpenSea		simulated_background	simulated
sim0002137	GYG1	chr15	51409485	51409487	-	TSS200	True	-151.0	N_Shelf	CGI:chr15:51409085-51409885	simulated_background	simulated
sim0002138	AMY1C	chr17	108327177	108327179	+	gene_body	False	39451.0	OpenSea		simulated_background	simulated
sim0002139	KCNA3	chr6	106878364	106878366	+	5UTR_1stExon	False	-50209.0	N_Shore	CGI:chr6:106877964-106878764	simulated_background	simulated
sim0002140	PLS1	chr3	209568691	209568693	+	gene_body	False	8779.0	OpenSea		simulated_background	simulated
sim0002141		chr20	123608201	123608203	+	intergenic	False	70570.0	OpenSea		simulated_background	simulated
sim0002142	ARID5B	chr17	35633365	35633367	-	gene_body	False	23305.0	OpenSea		simulated_background	simulated
sim0002143	LOC102724428	chr12	180335104	180335106	+	gene_body	False	33490.0	S_Shelf	CGI:chr12:180334704-180335504	simulated_background	simulated
sim0002144	RUBCN	chr11	212410505	212410507	-	gene_body	False	38286.0	Island	CGI:chr11:212410105-212410905	simulated_background	simulated
sim0002145		chr14	126410406	126410408	-	intergenic	False	23791.0	OpenSea		simulated_background	simulated
sim0002146	KANSL3	chr4	38068372	38068374	-	TSS1500	True	-1180.0	OpenSea		simulated_background	simulated
sim0002147	SEMA4C	chr14	231755308	231755310	+	5UTR_1stExon	False	91267.0	N_Shore	CGI:chr14:231754908-231755708	simulated_background	simulated
sim0002148	ACY1	chr2	179804557	179804559	+	5UTR_1stExon	False	-153431.0	S_Shore	CGI:chr2:179804157-179804957	simulated_background	simulated
sim0002149	TIMM13	chr22	84078025	84078027	+	TSS200	True	-155.0	Island	CGI:chr22:84077625-84078425	simulated_background	simulated
sim0002150	NME5	chr7	178017160	178017162	+	gene_body	False	37903.0	N_Shore	CGI:chr7:178016760-178017560	simulated_background	simulated
sim0002151	SSC5D	chr2	209274219	209274221	-	gene_body	False	637.0	Island	CGI:chr2:209273819-209274619	simulated_background	simulated
sim0002152	MIR373	chr12	9954843	9954845	-	TSS1500	True	-654.0	Island	CGI:chr12:9954443-9955243	simulated_background	simulated
sim0002153	MRPS31	chr15	15467944	15467946	+	gene_body	False	35927.0	Island	CGI:chr15:15467544-15468344	simulated_background	simulated
sim0002154	TAF9B	chr7	186120868	186120870	+	gene_body	False	29062.0	N_Shelf	CGI:chr7:186120468-186121268	simulated_background	simulated
sim0002155	RPL36A	chr11	24812856	24812858	-	TSS200	True	-168.0	Island	CGI:chr11:24812456-24813256	simulated_background	simulated
sim0002156	KRTAP19-5	chr20	151782653	151782655	-	TSS200	True	-111.0	OpenSea		simulated_background	simulated
sim0002157	ZNF44	chr11	237149995	237149997	-	TSS200	True	-131.0	OpenSea		simulated_background	simulated
sim0002158	OR2J3	chr6	72257121	72257123	-	TSS200	True	-98.0	OpenSea		simulated_background	simulated
sim0002159	NDUFA1	chr9	235810689	235810691	-	gene_body	False	37940.0	OpenSea		simulated_background	simulated
sim0002160	EFNB3	chr16	54250845	54250847	+	5UTR_1stExon	False	-77901.0	Island	CGI:chr16:54250445-54251245	simulated_background	simulated
sim0002161	ABHD14B	chr10	132379117	132379119	-	5UTR_1stExon	False	-30975.0	Island	CGI:chr10:132378717-132379517	simulated_background	simulated
sim0002162		chr18	181867055	181867057	-	intergenic	False	118279.0	N_Shelf	CGI:chr18:181866655-181867455	simulated_background	simulated
sim0002163	FKBP6	chr7	77005422	77005424	+	TSS200	True	-13.0	Island	CGI:chr7:77005022-77005822	simulated_background	simulated
sim0002164	USP17L10	chr19	113149332	113149334	-	gene_body	False	11009.0	N_Shore	CGI:chr19:113148932-113149732	simulated_background	simulated
sim0002165	GPR75	chr9	79265260	79265262	-	TSS200	True	-186.0	OpenSea		simulated_background	simulated
sim0002166	NDUFS2	chr3	135331350	135331352	-	5UTR_1stExon	False	4809.0	N_Shelf	CGI:chr3:135330950-135331750	simulated_background	simulated
sim0002167	MIR181A1	chr5	156069653	156069655	+	gene_body	False	31995.0	OpenSea		simulated_background	simulated
sim0002168	ZNF483	chr20	81230071	81230073	+	gene_body	False	27922.0	OpenSea		simulated_background	simulated
sim0002169	TBC1D8B	chr13	232657767	232657769	+	gene_body	False	30982.0	OpenSea		simulated_background	simulated
sim0002170	WIPF3	chr11	35050947	35050949	-	gene_body	False	38385.0	OpenSea		simulated_background	simulated
sim0002171	DOCK7	chr1	189314234	189314236	+	gene_body	False	24570.0	OpenSea		simulated_background	simulated
sim0002172	RGS11	chr12	117063344	117063346	+	TSS200	True	-105.0	OpenSea		simulated_background	simulated
sim0002173		chr18	228799194	228799196	-	intergenic	False	-71810.0	OpenSea		simulated_background	simulated
sim0002174	KIAA1586	chr12	106303533	106303535	-	gene_body	False	31479.0	OpenSea		simulated_background	simulated
sim0002175		chr9	52979807	52979809	-	intergenic	False	-11990.0	Island	CGI:chr9:52979407-52980207	simulated_background	simulated
sim0002176	TFDP2	chr15	154640672	154640674	+	TSS1500	True	-1367.0	OpenSea		simulated_background	simulated
sim0002177	MPHOSPH10	chrX	63309688	63309690	+	TSS1500	True	-1451.0	S_Shore	CGI:chrX:63309288-63310088	simulated_background	simulated
sim0002178		chr20	125475378	125475380	+	intergenic	False	-32127.0	N_Shore	CGI:chr20:125474978-125475778	simulated_background	simulated
sim0002179	BARHL1	chr14	24449599	24449601	-	gene_body	False	20279.0	S_Shore	CGI:chr14:24449199-24449999	simulated_background	simulated
sim0002180	ST8SIA2	chr5	187645204	187645206	-	gene_body	False	10149.0	S_Shore	CGI:chr5:187644804-187645604	simulated_background	simulated
sim0002181	TSPAN12	chr3	152212516	152212518	-	TSS1500	True	-242.0	S_Shore	CGI:chr3:152212116-152212916	simulated_background	simulated
sim0002182	MARVELD1	chr18	203091828	203091830	+	gene_body	False	9720.0	OpenSea		simulated_background	simulated
sim0002183	CHTF18	chr21	166281719	166281721	-	5UTR_1stExon	False	-64731.0	N_Shore	CGI:chr21:166281319-166282119	simulated_background	simulated
sim0002184	CCR4	chr1	150085266	150085268	-	gene_body	False	14728.0	N_Shore	CGI:chr1:150084866-150085666	simulated_background	simulated
sim0002185	DES	chr1	135563568	135563570	+	5UTR_1stExon	False	106936.0	N_Shelf	CGI:chr1:135563168-135563968	simulated_background	simulated
sim0002186	TAS2R14	chr6	66255945	66255947	-	TSS200	True	-59.0	Island	CGI:chr6:66255545-66256345	simulated_background	simulated
sim0002187	SS18L1	chr18	192608863	192608865	-	TSS1500	True	-1297.0	Island	CGI:chr18:192608463-192609263	simulated_background	simulated
sim0002188	PRRC2C	chr13	65743067	65743069	+	TSS200	True	-45.0	S_Shelf	CGI:chr13:65742667-65743467	simulated_background	simulated
sim0002189	MPZ	chr15	84054203	84054205	+	gene_body	False	24212.0	Island	CGI:chr15:84053803-84054603	simulated_background	simulated
sim0002190	BCAS2	chr19	48823885	48823887	+	TSS200	True	-180.0	S_Shore	CGI:chr19:48823485-48824285	simulated_background	simulated
sim0002191		chr21	217375858	217375860	+	intergenic	False	147301.0	OpenSea		simulated_background	simulated
sim0002192		chr3	146371307	146371309	-	intergenic	False	-195334.0	OpenSea		simulated_background	simulated
sim0002193	SCRT1	chr5	140061711	140061713	-	5UTR_1stExon	False	55502.0	N_Shore	CGI:chr5:140061311-140062111	simulated_background	simulated
sim0002194	STN1	chr1	146477036	146477038	-	TSS200	True	-68.0	N_Shore	CGI:chr1:146476636-146477436	simulated_background	simulated
sim0002195	FITM1	chr22	82763604	82763606	+	5UTR_1stExon	False	181643.0	Island	CGI:chr22:82763204-82764004	simulated_background	simulated
sim0002196	FUT11	chr21	177305981	177305983	-	TSS200	True	0.0	S_Shelf	CGI:chr21:177305581-177306381	simulated_background	simulated
sim0002197	FAM131B	chr2	128697727	128697729	+	gene_body	False	5371.0	Island	CGI:chr2:128697327-128698127	simulated_background	simulated
sim0002198	FCER2	chr5	5732327	5732329	-	gene_body	False	20371.0	S_Shore	CGI:chr5:5731927-5732727	simulated_background	simulated
sim0002199	SLC38A2	chr15	222835883	222835885	+	TSS200	True	-164.0	OpenSea		simulated_background	simulated
sim0002200	ZBTB39	chr3	60540586	60540588	-	gene_body	False	34200.0	N_Shelf	CGI:chr3:60540186-60540986	simulated_background	simulated
sim0002201	TMEFF2	chrX	103612297	103612299	-	gene_body	False	26374.0	OpenSea		simulated_background	simulated
sim0002202	DCAF5	chr6	48029633	48029635	+	TSS200	True	-179.0	OpenSea		simulated_background	simulated
sim0002203	MED16	chr7	171395383	171395385	-	5UTR_1stExon	False	-54898.0	N_Shelf	CGI:chr7:171394983-171395783	simulated_background	simulated
sim0002204	ADCYAP1R1	chr13	28190588	28190590	+	gene_body	False	12831.0	Island	CGI:chr13:28190188-28190988	simulated_background	simulated
sim0002205		chr6	37505087	37505089	-	intergenic	False	-120884.0	S_Shore	CGI:chr6:37504687-37505487	simulated_background	simulated
sim0002206	BANF1	chr13	57414392	57414394	-	gene_body	False	21511.0	S_Shore	CGI:chr13:57413992-57414792	simulated_background	simulated
sim0002207		chr1	133400795	133400797	-	intergenic	False	182012.0	Island	CGI:chr1:133400395-133401195	simulated_background	simulated
sim0002208	DAB2	chr10	15569906	15569908	+	gene_body	False	27246.0	Island	CGI:chr10:15569506-15570306	simulated_background	simulated
